10381;20200103;3;-2.8;0.8;4.3;6.9;93.3;3.0;16.5;0.0;6.6;4.4;1007.7
10381;20200102;3;-7.3;-4.1;-0.3;6.2;82.8;3.0;7.2;7.5;1.8;0.0;1016.6
10381;20200101;3;-6.3;-2.8;1.8;5.0;93.9;2.0;7.3;2.9;3.9;0.0;1022.9
10381;20191231;3;-0.2;3.5;5.8;7.4;72.3;3.0;12.5;0.9;5.9;0.0;1017.9
10381;20191230;3;-1.7;1.3;4.0;7.0;52.0;3.0;10.5;0.4;5.5;0.0;1018.3
10381;20191229;3;-5.4;-3.8;-0.6;2.0;80.1;2.0;8.4;5.7;5.3;0.0;1028.8
10381;20191228;3;-4.1;-2.7;1.0;2.2;73.1;2.0;6.3;0.0;7.1;0.0;1031.3
10381;20191227;3;-0.7;1.2;3.0;4.1;93.3;2.0;7.7;1.4;6.8;0.1;1019.4
10381;20191226;3;1.3;3.4;4.6;5.6;95.7;3.0;8.4;0.2;6.9;1.4;1012.8
10381;20191225;3;1.0;3.6;5.3;5.9;96.0;3.0;7.8;0.0;7.6;0.7;1004.1
10381;20191224;3;3.2;4.6;6.0;8.2;87.5;3.0;9.7;1.8;6.8;2.4;999.8
10381;20191223;3;3.5;;6.5;8.2;89.8;3.0;10.8;0.4;7.5;1.4;991.9
10381;20191222;3;-3.0;0.1;2.4;4.6;100.0;2.0;6.7;0.0;6.9;0.2;980.5
10381;20191221;3;-2.7;0.5;6.1;9.7;94.9;3.0;8.3;4.4;4.7;0.0;983.8
10381;20191220;3;-1.6;1.6;5.9;10.2;94.8;3.0;8.3;6.2;4.0;4.0;987.4
10381;20191219;3;-2.6;0.6;4.2;7.3;98.7;3.0;8.1;2.4;4.5;0.0;1006.5
10381;20191218;3;-2.8;0.4;7.4;11.8;76.9;3.0;12.4;1.8;4.4;0.0;1005.9
10381;20191217;3;-1.1;2.6;7.7;11.6;79.8;3.0;9.6;0.2;6.4;0.1;996.7
10381;20191216;3;-0.5;;5.5;7.8;89.7;3.0;7.5;0.0;6.0;0.1;999.4
10381;20191215;3;-1.6;1.9;5.5;9.4;78.0;3.0;15.5;2.1;4.2;1.6;991.6
10381;20191214;3;0.9;1.8;3.4;5.6;94.2;3.0;24.3;0.2;7.4;5.1;979.6
10381;20191213;3;-3.6;-0.9;1.1;3.1;90.4;3.0;10.9;4.1;4.5;0.5;976.8
10381;20191212;3;;-0.2;1.9;3.9;;3.0;8.1;0.0;7.1;0.0;992.3
10381;20191211;3;-2.2;0.2;2.7;4.2;69.8;3.0;12.2;0.2;6.5;1.0;1001.6
10381;20191210;3;-2.6;0.5;2.9;5.6;87.7;3.0;11.3;6.9;0.8;0.0;1010.2
10381;20191209;3;0.9;4.7;7.1;9.5;77.4;3.0;13.3;3.9;5.3;1.9;990.6
10381;20191208;3;5.4;7.5;9.0;11.3;73.1;4.0;15.3;0.5;7.4;0.2;992.6
10381;20191207;3;4.7;5.4;7.8;9.5;87.1;4.0;15.0;0.3;7.0;0.7;997.0
10381;20191206;3;-3.0;-0.8;2.0;5.4;87.9;4.0;15.0;0.1;6.7;6.4;1000.3
10381;20191205;3;-4.9;-2.6;0.4;4.3;89.0;3.0;8.4;7.4;1.1;0.0;1009.5
10381;20191204;3;-3.7;-1.0;3.4;6.9;89.9;2.0;9.3;4.1;4.0;0.0;1013.5
10381;20191203;3;-4.8;-2.7;2.3;5.4;96.0;2.0;8.2;4.9;4.9;0.1;1015.8
10381;20191202;3;-0.5;1.2;2.9;4.5;94.7;3.0;12.4;0.0;6.7;1.0;1010.2
10381;20191201;3;0.7;0.5;2.2;3.4;97.5;1.0;4.4;0.0;7.8;0.0;1012.2
10381;20191130;3;-4.9;-2.2;1.3;4.4;91.7;2.0;8.1;4.1;3.1;0.0;1010.7
10381;20191129;3;-2.2;0.0;5.2;9.2;76.3;4.0;15.4;1.2;4.6;0.0;993.2
10381;20191128;3;5.4;7.3;9.8;12.5;76.9;4.0;14.8;2.5;6.5;1.5;982.2
10381;20191127;3;1.6;4.2;6.1;7.5;95.5;3.0;10.1;0.0;6.3;3.0;988.3
10381;20191126;3;2.8;3.9;6.1;8.0;91.7;2.0;8.1;0.0;7.9;0.0;998.0
10381;20191125;3;3.6;3.5;4.3;5.0;95.9;2.0;6.8;0.0;8.0;0.0;1002.7
10381;20191124;3;0.3;2.5;4.3;7.0;92.5;3.0;10.9;3.3;6.3;0.0;1001.3
10381;20191123;3;0.4;2.6;5.9;8.4;91.3;3.0;11.4;2.4;5.6;0.0;999.1
10381;20191122;3;2.8;6.5;8.2;10.2;96.7;2.0;9.1;1.0;6.8;0.0;1001.0
10381;20191121;3;5.8;6.0;7.9;9.4;98.5;2.0;7.6;0.0;8.0;3.5;1002.2
10381;20191120;3;4.4;4.7;5.2;6.1;98.9;2.0;5.9;0.0;8.0;0.0;1008.6
10381;20191119;3;1.0;4.0;6.0;8.8;78.3;3.0;14.5;5.1;5.8;6.6;1006.0
10381;20191118;3;0.8;3.6;7.5;10.7;93.9;3.0;11.6;0.0;5.8;0.8;997.1
10381;20191117;3;-3.1;-0.9;3.8;7.9;98.4;2.0;8.9;0.0;5.5;1.5;1002.3
10381;20191116;3;-2.4;0.5;5.6;8.0;95.8;3.0;12.3;0.0;6.0;1.1;998.2
10381;20191115;3;3.3;3.8;7.0;9.6;87.7;3.0;13.7;0.2;7.6;0.9;996.8
10381;20191114;3;-0.6;2.0;4.9;9.3;84.5;3.0;13.1;6.6;4.3;0.0;999.2
10381;20191113;3;-0.8;1.9;4.4;6.7;89.2;2.0;7.4;0.0;7.0;0.0;993.6
10381;20191112;3;-1.7;0.3;4.0;7.7;84.4;3.0;9.2;1.5;6.7;0.0;996.4
10381;20191111;3;-2.1;0.3;2.4;7.0;90.5;3.0;9.9;3.9;5.6;0.0;1001.9
10381;20191110;3;-0.8;1.7;4.4;8.8;92.9;2.0;4.9;6.0;4.0;0.0;1004.0
10381;20191109;3;0.3;2.8;6.5;7.6;98.8;2.0;8.7;0.0;7.1;0.5;997.2
10381;20191108;3;0.7;2.8;7.0;10.2;91.1;2.0;8.1;0.3;7.0;1.6;997.3
10381;20191107;3;4.0;5.5;7.9;11.7;91.1;2.0;7.3;1.1;7.0;0.0;994.1
10381;20191106;3;3.2;5.4;7.9;9.0;96.2;2.0;8.7;0.0;7.6;1.6;990.6
10381;20191105;3;4.5;6.9;9.0;11.2;93.4;3.0;8.8;0.6;6.4;0.8;986.2
10381;20191104;3;5.5;7.9;9.9;13.0;95.1;2.0;9.9;0.8;7.0;5.1;981.0
10381;20191103;3;4.0;7.0;10.5;12.9;97.4;2.0;8.4;0.0;7.2;4.7;981.2
10381;20191102;3;5.8;6.4;11.0;16.2;92.2;3.0;10.5;0.6;6.6;0.4;985.0
10381;20191101;3;-4.9;-2.4;2.5;7.0;86.8;3.0;11.9;6.3;5.1;1.2;1003.7
10381;20191031;3;-4.7;-2.7;0.9;7.5;87.6;2.0;5.6;8.7;3.4;0.0;1017.4
10381;20191030;3;-3.7;-1.6;2.3;9.9;86.1;2.0;5.2;7.4;1.8;0.0;1020.5
10381;20191029;3;-2.6;-0.1;4.6;8.8;92.4;2.0;7.7;3.4;4.1;0.0;1015.0
10381;20191028;3;2.8;5.1;7.9;12.2;86.2;3.0;10.8;6.4;2.5;2.4;1010.3
10381;20191027;3;1.9;5.3;11.4;16.5;74.5;3.0;14.1;0.0;5.9;0.6;1005.9
10381;20191026;3;6.4;9.9;13.8;17.6;75.5;3.0;10.4;8.1;6.1;0.0;1006.3
10381;20191025;3;6.7;9.3;;18.2;82.4;3.0;13.1;6.5;5.8;0.0;1008.7
10381;20191024;3;7.3;10.0;13.3;17.1;95.0;2.0;8.2;2.1;6.5;0.0;1001.6
10381;20191023;3;4.8;6.6;11.6;17.5;90.7;2.0;9.1;6.9;5.1;0.1;1010.0
10381;20191022;3;5.2;7.3;12.3;17.6;86.8;2.0;7.1;6.4;4.6;0.0;1013.9
10381;20191021;3;7.5;9.8;13.6;17.8;92.5;2.0;7.0;1.7;6.1;0.0;1007.8
10381;20191020;3;7.8;10.1;14.1;20.5;84.6;2.0;6.6;5.7;5.6;0.0;1001.5
10381;20191018;3;6.4;8.1;14.2;19.3;;3.0;11.0;6.6;5.7;5.9;1000.9
10381;20191017;3;8.9;11.3;14.0;17.6;80.8;3.0;9.6;1.2;;0.6;1003.2
10381;20191016;3;5.7;8.4;11.4;14.2;97.4;3.0;15.1;0.1;5.5;6.3;999.0
10381;20191015;3;7.5;10.3;15.0;22.0;87.6;2.0;6.6;9.1;3.9;0.0;998.1
10381;20191014;3;10.0;13.2;17.7;22.5;78.8;3.0;9.5;9.7;2.9;0.0;1004.4
10381;20191013;3;9.3;11.8;18.3;24.2;77.2;3.0;10.1;5.8;4.0;0.0;1002.7
10381;20191012;3;9.2;11.5;15.8;20.1;74.0;3.0;16.1;6.1;5.0;0.0;1000.9
10381;20191011;3;6.7;8.8;12.7;15.6;80.2;3.0;13.8;1.6;7.1;1.1;1003.2
10381;20191010;3;5.9;8.6;10.9;14.8;83.2;3.0;14.9;5.3;5.1;1.0;1000.5
10381;20191009;3;4.7;8.7;12.0;15.7;84.0;3.0;13.1;3.7;4.8;2.7;996.9
10381;20191008;3;2.7;3.6;9.6;12.9;94.0;3.0;10.5;0.0;7.5;2.4;998.1
10381;20191007;3;-2.1;0.1;5.0;12.1;81.7;2.0;6.3;7.7;3.6;0.0;1009.9
10381;20191006;3;-1.0;1.5;5.9;12.9;83.0;2.0;9.1;8.0;3.5;0.0;1010.6
10381;20191005;3;1.3;4.1;8.4;11.9;87.5;3.0;12.7;1.7;5.5;0.1;1004.0
10381;20191004;3;1.9;4.1;8.3;11.2;93.7;2.0;7.9;3.0;7.0;14.3;1000.6
10381;20191003;3;3.8;6.1;9.0;12.4;90.3;3.0;13.6;1.8;6.7;0.6;1002.5
10381;20191002;3;4.5;6.5;9.8;13.1;87.0;3.0;12.2;3.3;5.1;1.9;995.0
10381;20191001;3;8.1;10.0;13.5;16.8;93.1;3.0;10.7;0.1;7.2;14.5;992.1
10381;20190930;3;8.2;10.2;14.1;16.8;86.7;4.0;21.0;2.1;6.2;3.8;990.8
10381;20190929;3;8.6;11.2;14.0;16.4;89.2;3.0;11.1;0.7;6.8;8.0;993.6
10381;20190928;3;8.3;10.9;13.7;18.6;94.0;3.0;12.4;4.5;5.5;9.0;1001.0
10381;20190927;3;7.5;10.6;14.5;16.7;98.2;2.0;9.4;0.4;5.9;12.5;1000.1
10381;20190926;3;5.3;8.2;14.3;20.3;87.0;2.0;5.9;6.8;3.9;0.1;1001.3
10381;20190925;3;7.2;10.1;14.1;16.9;95.5;2.0;5.7;0.1;6.6;1.7;997.1
10381;20190924;3;9.5;12.2;14.6;18.9;92.9;2.0;5.8;1.7;7.0;0.0;1002.8
10381;20190923;3;3.7;7.7;15.4;23.0;70.0;2.0;8.9;10.6;5.0;0.0;1004.0
10381;20190922;3;3.1;6.6;14.8;25.2;69.5;2.0;9.9;11.4;0.5;0.0;1004.8
10381;20190921;3;2.8;5.1;12.5;21.2;76.2;2.0;7.8;11.6;1.9;0.0;1012.7
10381;20190920;3;1.3;3.9;10.9;16.4;78.0;3.0;10.7;6.9;5.3;0.0;1017.8
10381;20190919;3;2.7;5.2;10.3;16.0;75.0;3.0;10.1;8.5;4.1;0.0;1017.0
10381;20190918;3;5.8;7.3;11.3;16.3;67.8;4.0;15.4;7.4;3.0;0.0;1011.4
10381;20190917;3;7.5;8.9;11.7;15.3;81.0;4.0;18.7;3.9;5.2;1.8;1004.8
10381;20190916;3;10.8;12.1;13.6;15.8;84.5;3.0;9.9;1.1;7.0;0.3;1008.6
10381;20190915;3;4.5;6.7;15.6;23.2;65.8;3.0;13.0;10.2;6.8;0.2;1010.9
10381;20190914;3;4.3;6.9;12.2;18.6;75.6;2.0;7.3;11.5;3.4;0.0;1022.7
10381;20190913;3;7.1;9.4;16.3;22.3;74.9;3.0;14.8;3.6;5.9;0.0;1019.0
10381;20190912;3;11.0;13.3;16.8;22.0;84.3;2.0;13.1;3.5;6.0;0.0;1016.4
10381;20190911;3;4.6;6.3;14.7;22.5;67.7;3.0;10.0;10.4;2.5;0.7;1012.1
10381;20190910;3;6.2;8.7;14.6;19.5;71.6;4.0;16.3;9.3;3.9;0.0;1005.4
10381;20190909;3;11.5;11.7;13.4;14.8;97.0;3.0;12.5;0.0;8.0;15.7;1001.8
10381;20190908;3;10.7;11.6;15.8;20.7;71.5;2.0;8.9;4.8;6.8;1.7;1007.9
10381;20190907;3;3.9;6.4;13.3;20.0;75.3;2.0;7.7;2.8;6.0;0.0;1008.7
10381;20190906;3;4.9;7.9;13.5;20.5;67.5;2.0;11.3;11.7;1.4;0.0;1012.9
10381;20190905;3;10.2;11.8;17.0;21.8;66.2;3.0;16.2;6.8;4.3;0.0;1005.9
10381;20190904;3;10.2;13.0;19.1;26.7;64.8;3.0;12.8;10.3;4.5;0.3;1006.1
10381;20190903;3;5.7;8.1;15.2;20.9;70.7;3.0;11.9;2.8;4.4;0.0;1012.5
10381;20190902;3;7.1;9.9;16.1;21.6;66.2;3.0;11.1;9.8;2.2;0.0;1010.8
10381;20190901;3;15.2;16.2;22.4;29.6;67.0;3.0;14.1;8.4;3.9;0.0;1001.1
10381;20190831;3;15.7;18.0;25.3;33.4;63.0;2.0;9.3;11.7;0.7;0.0;1006.0
10381;20190830;3;16.7;19.5;24.1;29.9;66.7;2.0;8.2;9.3;3.8;0.0;1011.9
10381;20190829;3;14.1;16.3;23.4;30.0;65.8;3.0;10.7;11.6;4.5;0.0;1007.7
